CustomerID,TotalSpent,TotalOrders,TotalQuantity,Segment
16609.0,5493.46,7,2420,VIP
16610.0,75.66,1,66,New
16611.0,129.49,1,47,New
16612.0,1187.66,4,506,Loyal
16613.0,618.59,1,293,Regular
16614.0,506.19,1,223,Regular
16616.0,500.42,2,370,Regular
16617.0,151.85,1,91,New
16618.0,2647.59,5,1363,VIP
16619.0,226.21,1,133,New
16620.0,178.96,2,88,New
16621.0,813.48,4,302,Loyal
16623.0,129.45,1,39,New
16624.0,810.5699999999999,2,488,Loyal
16625.0,333.08,1,164,Regular
16626.0,4413.1,17,2690,VIP
16627.0,322.8,1,162,Regular
16628.0,2188.05,5,1205,VIP
16629.0,408.63,2,489,Regular
16633.0,2883.1,6,1138,VIP
16634.0,217.9,2,82,New
16637.0,1154.47,4,927,Loyal
16638.0,1680.72,10,1255,VIP
16639.0,1257.51,3,510,Loyal
16641.0,231.10000000000002,1,256,New
16642.0,688.33,2,479,Loyal
16643.0,487.51,1,269,Regular
16644.0,833.78,2,826,Loyal
16647.0,214.06,2,146,New
16648.0,290.65999999999997,1,281,New
16650.0,518.42,1,372,Regular
16652.0,6773.97,7,3283,VIP
16653.0,1212.66,2,733,Loyal
16654.0,601.27,4,282,Regular
16655.0,3789.52,6,2363,VIP
16656.0,8625.8,15,8894,VIP
16657.0,874.43,4,1130,Loyal
16658.0,123.24,1,40,New
16659.0,39.12,1,72,New
16660.0,1267.6499999999999,4,571,Loyal
16665.0,135.39999999999998,1,59,New
16666.0,118.98,1,233,New
16667.0,567.1800000000001,2,236,Regular
16668.0,306.71999999999997,6,318,Regular
16669.0,1348.88,3,881,Loyal
16670.0,4095.9,11,2556,VIP
16671.0,1692.27,3,875,VIP
16672.0,8134.9400000000005,20,2832,VIP
16674.0,304.24,2,181,New
16676.0,1592.1200000000001,4,636,Loyal
16678.0,3109.99,12,2397,VIP
16679.0,129.75,1,29,New
16680.0,183.7,1,94,New
16681.0,1770.34,6,1407,VIP
16682.0,1028.0,5,1040,Loyal
16684.0,66653.56,28,50255,VIP
16685.0,324.24,2,396,Regular
16686.0,2959.88,7,1977,VIP
16688.0,1260.86,4,804,Loyal
16689.0,422.59999999999997,2,330,Regular
16690.0,225.57999999999998,2,138,New
16692.0,1276.0,2,152,Loyal
16693.0,477.86,2,203,Regular
16696.0,657.9000000000001,4,146,Regular
16697.0,112.75,1,27,New
16698.0,1998.0,2,840,VIP
16700.0,5076.55,13,4024,VIP
16701.0,5398.3,13,6393,VIP
16705.0,14034.99,20,5476,VIP
16706.0,531.35,3,249,Regular
16708.0,656.63,1,285,Regular
16709.0,3029.87,5,851,VIP
16710.0,2467.99,10,1823,VIP
16711.0,1651.03,5,833,Loyal
16712.0,3611.31,11,1730,VIP
16713.0,6910.78,15,4271,VIP
16714.0,1129.06,3,589,Loyal
16715.0,301.71999999999997,1,642,New
16716.0,901.2,2,120,Loyal
16717.0,3843.08,6,1860,VIP
16718.0,606.0500000000001,1,407,Regular
16719.0,1770.22,7,1175,VIP
16720.0,152.95,1,180,New
16721.0,292.47,1,172,New
16722.0,4730.81,13,5001,VIP
16723.0,576.4,2,398,Regular
16725.0,758.27,7,288,Loyal
16726.0,1358.74,5,945,Loyal
16727.0,256.32,1,167,New
16728.0,1048.28,4,671,Loyal
16729.0,7205.33,21,5722,VIP
16730.0,743.11,3,994,Loyal
16732.0,603.75,1,317,Regular
16734.0,646.76,3,345,Regular
16735.0,2247.41,5,1532,VIP
16737.0,417.59999999999997,1,288,Regular
16738.0,3.75,1,3,New
16739.0,323.0,1,172,Regular
16742.0,464.9,1,1,Regular
16743.0,2213.13,7,2035,VIP
16744.0,1291.91,7,798,Loyal
16745.0,7180.7,17,6719,VIP
16746.0,6680.11,18,4660,VIP
16747.0,836.06,2,583,Loyal
16748.0,1515.9,5,880,Loyal
16750.0,623.93,5,214,Regular
16751.0,1764.72,1,1031,VIP
16752.0,207.5,1,54,New
16753.0,223.92000000000002,1,189,New
16754.0,2002.4,1,4280,VIP
16755.0,1475.43,3,1058,Loyal
16756.0,239.4,1,106,New
16757.0,106.83000000000001,1,81,New
16758.0,369.34000000000003,1,203,Regular
16759.0,789.79,3,609,Loyal
16761.0,316.62,1,341,Regular
16762.0,1207.24,3,480,Loyal
16763.0,611.85,1,319,Regular
16764.0,2790.9500000000003,13,1253,VIP
16765.0,34.0,1,4,New
16766.0,1145.6,2,536,Loyal
16767.0,5575.56,11,4423,VIP
16768.0,478.09000000000003,3,196,Regular
16769.0,361.54,1,80,Regular
16770.0,757.1,5,456,Loyal
16771.0,2242.61,5,1487,VIP
16773.0,171.59,1,171,New
16774.0,661.52,4,322,Regular
16775.0,1691.51,11,439,VIP
16776.0,371.54,1,254,Regular
16777.0,222.62,2,62,New
16778.0,245.94,2,194,New
16779.0,10611.720000000001,22,5301,VIP
16780.0,422.24,2,270,Regular
16781.0,311.25,1,113,Regular
16782.0,2267.9500000000003,13,705,VIP
16784.0,107.6,1,24,New
16788.0,594.39,2,304,Regular
16789.0,80.8,1,32,New
16790.0,1545.6200000000001,6,898,Loyal
16791.0,1705.78,7,757,VIP
16792.0,110.38000000000001,2,44,New
16793.0,243.84,1,146,New
16794.0,1196.5,10,923,Loyal
16795.0,414.88,1,239,Regular
16796.0,305.62,1,186,New
16800.0,1162.65,1,524,Loyal
16801.0,1594.23,4,493,Loyal
16803.0,332.3,1,245,Regular
16804.0,536.99,3,246,Regular
16805.0,460.59,2,539,Regular
16806.0,762.16,4,356,Loyal
16807.0,1121.59,3,778,Loyal
16808.0,288.42,2,196,New
16809.0,914.69,5,652,Loyal
16810.0,309.54,1,114,Regular
16811.0,547.07,2,477,Regular
16812.0,479.35,1,81,Regular
16813.0,1652.18,10,1501,Loyal
16814.0,6416.7,21,2697,VIP
16816.0,417.06,4,274,Regular
16817.0,1604.75,9,822,Loyal
16818.0,3349.57,11,2164,VIP
16820.0,497.61,1,307,Regular
16823.0,358.38,1,136,Regular
16824.0,460.64,2,236,Regular
16825.0,775.1800000000001,2,566,Loyal
16826.0,341.7,1,158,Regular
16828.0,128.5,2,59,New
16829.0,197.22,1,99,New
16830.0,325.91,1,264,Regular
16832.0,199.15,3,33,New
16833.0,1106.53,4,440,Loyal
16834.0,413.46,1,358,Regular
16835.0,180.85,2,61,New
16836.0,251.87,2,165,New
16837.0,3170.98,11,1563,VIP
16838.0,588.85,2,185,Regular
16839.0,16594.35,34,8975,VIP
16841.0,1869.82,6,2250,VIP
16842.0,1264.19,3,693,Loyal
16843.0,10196.57,16,10159,VIP
16846.0,214.32,1,135,New
16847.0,193.44,1,78,New
16848.0,281.42,1,182,New
16849.0,124.57,1,33,New
16850.0,332.41,1,249,Regular
16851.0,342.45,3,271,Regular
16852.0,144.91000000000003,2,56,New
16855.0,328.4,2,164,Regular
16856.0,35.400000000000006,1,12,New
16858.0,375.69000000000005,1,91,Regular
16859.0,747.81,2,827,Loyal
16861.0,173.76,2,140,New
16863.0,502.8,2,409,Regular
16866.0,207.73999999999998,3,60,New
16869.0,817.12,4,583,Loyal
16871.0,2812.34,6,1253,VIP
16872.0,680.02,3,600,Loyal
16873.0,7123.62,6,3840,VIP
16875.0,2095.53,5,1069,VIP
16877.0,846.62,6,458,Loyal
16878.0,13.3,1,12,New
16880.0,1491.43,7,746,Loyal
16881.0,432.0,1,600,Regular
16882.0,705.12,3,424,Loyal
16883.0,272.48,2,103,New
16884.0,429.84000000000003,2,320,Regular
16885.0,450.41,3,178,Regular
16887.0,192.32999999999998,1,156,New
16889.0,1578.67,3,925,Loyal
16891.0,742.43,5,265,Loyal
16892.0,518.19,5,236,Regular
16893.0,145.93,1,62,New
16895.0,202.27,1,91,New
16897.0,289.78,2,73,New
16898.0,501.03,3,412,Regular
16899.0,1271.06,6,520,Loyal
16900.0,887.11,3,833,Loyal
16902.0,1706.88,1,629,VIP
16903.0,363.2,1,247,Regular
16904.0,3653.75,16,1984,VIP
16905.0,3037.6,7,1381,VIP
16906.0,559.59,4,263,Regular
16907.0,928.76,5,286,Loyal
16909.0,379.14,1,436,Regular
16910.0,1508.96,8,884,Loyal
16912.0,2555.58,11,1025,VIP
16913.0,113.44,1,82,New
16914.0,183.76,1,112,New
16915.0,621.6800000000001,6,132,Regular
16916.0,562.41,2,431,Regular
16917.0,391.52,1,232,Regular
16918.0,1068.82,6,721,Loyal
16919.0,2592.25,11,1403,VIP
16921.0,154.18,1,154,New
16923.0,7069.08,19,3344,VIP
16924.0,829.89,3,467,Loyal
16926.0,230.25,1,35,New
16927.0,543.05,3,993,Regular
16928.0,2814.7,17,2092,VIP
16929.0,1295.39,7,929,Loyal
16930.0,378.89,3,339,Regular
16931.0,4554.87,21,3134,VIP
16932.0,150.23000000000002,1,82,New
16933.0,563.23,2,288,Regular
16934.0,931.03,2,397,Loyal
16936.0,261.9,1,171,New
16938.0,2711.6800000000003,4,2533,VIP
16940.0,3049.88,3,2169,VIP
16942.0,1904.99,9,805,VIP
16943.0,816.73,3,145,Loyal
16945.0,4345.5,19,2725,VIP
16947.0,406.48,1,312,Regular
16948.0,435.02,3,1614,Regular
16949.0,1286.27,6,791,Loyal
16950.0,1178.56,3,644,Loyal
16951.0,1277.75,3,1318,Loyal
16952.0,167.61,2,92,New
16953.0,20.8,1,10,New
16954.0,2085.08,9,1054,VIP
16955.0,518.67,4,266,Regular
16956.0,308.74,1,114,Regular
16957.0,416.64,2,172,Regular
16959.0,117.35000000000001,1,49,New
16960.0,507.05,3,304,Regular
16961.0,234.17,1,125,New
16963.0,110.55000000000001,1,35,New
16965.0,201.19,1,291,New
16966.0,2154.97,7,1981,VIP
16967.0,319.02,1,333,Regular
16968.0,439.43,2,326,Regular
16969.0,650.41,3,816,Regular
16971.0,357.21,1,72,Regular
16976.0,251.51999999999998,1,88,New
16978.0,344.33,1,166,Regular
16979.0,1852.0,6,865,VIP
16980.0,1028.46,2,739,Loyal
16982.0,384.06,1,182,Regular
16983.0,1905.87,7,1335,VIP
16984.0,4459.52,2,2380,VIP
16985.0,5464.12,10,1832,VIP
16986.0,1873.2,2,1040,VIP
16987.0,1616.8,7,401,Loyal
16988.0,126.12,1,43,New
16989.0,1133.25,6,1233,Loyal
16990.0,179.0,1,100,New
16992.0,1614.31,5,860,Loyal
16996.0,1456.96,6,544,Loyal
16997.0,702.0,3,360,Loyal
16998.0,295.0,4,76,New
16999.0,484.82,2,294,Regular
17001.0,3989.57,11,2164,VIP
17002.0,1493.73,3,679,Loyal
17004.0,1312.1399999999999,2,771,Loyal
17006.0,781.78,4,272,Loyal
17007.0,889.9300000000001,6,597,Loyal
17010.0,195.36,1,118,New
17011.0,270.9,1,186,New
17014.0,583.4300000000001,3,243,Regular
17015.0,1838.6100000000001,3,1978,VIP
17017.0,8694.26,20,6673,VIP
17018.0,920.1,2,176,Loyal
17019.0,1258.08,4,820,Loyal
17022.0,71.0,1,108,New
17024.0,95.85,3,69,New
17025.0,357.77,3,235,Regular
17026.0,154.82999999999998,2,97,New
17027.0,877.5600000000001,6,416,Loyal
17029.0,716.0,2,400,Loyal
17030.0,146.87,1,146,New
17031.0,380.35,2,235,Regular
17033.0,1030.14,3,750,Loyal
17034.0,745.52,3,410,Loyal
17035.0,433.53000000000003,2,229,Regular
17037.0,1267.32,1,656,Loyal
17038.0,112.4,1,28,New
17040.0,449.73,1,181,Regular
17041.0,1071.49,3,927,Loyal
17042.0,1036.58,5,990,Loyal
17043.0,1735.18,4,998,VIP
17044.0,948.48,1,504,Loyal
17045.0,339.44,3,106,Regular
17046.0,642.02,1,510,Regular
17047.0,1100.9,3,533,Loyal
17048.0,925.35,3,485,Loyal
17049.0,5655.03,9,2673,VIP
17050.0,3185.64,6,1595,VIP
17051.0,240.89000000000001,1,179,New
17052.0,399.09,1,251,Regular
17053.0,498.48,1,122,Regular
17054.0,1356.33,5,804,Loyal
17058.0,1179.89,3,592,Loyal
17059.0,3080.39,5,1850,VIP
17060.0,234.24,1,216,New
17061.0,5232.2300000000005,11,1526,VIP
17062.0,533.33,4,418,Regular
17063.0,1461.14,7,770,Loyal
17064.0,855.45,3,316,Loyal
17068.0,4552.14,21,2164,VIP
17069.0,2709.7000000000003,9,1506,VIP
17070.0,304.24,1,131,New
17071.0,2429.03,9,1197,VIP
17073.0,1446.09,4,759,Loyal
17075.0,834.12,4,292,Loyal
17076.0,841.0799999999999,3,295,Loyal
17078.0,378.2,2,788,Regular
17079.0,118.80000000000001,1,24,New
17080.0,287.62,2,166,New
17081.0,288.91,2,77,New
17082.0,2003.85,2,1049,VIP
17083.0,1405.78,3,772,Loyal
17084.0,2747.9900000000002,2,1702,VIP
17085.0,1562.4,5,785,Loyal
17086.0,2050.08,6,1859,VIP
17088.0,1991.01,4,868,VIP
17090.0,1974.65,7,903,VIP
17091.0,3827.76,9,1746,VIP
17092.0,1774.03,4,1130,VIP
17094.0,302.0,1,152,New
17095.0,1324.16,3,618,Loyal
17096.0,1022.13,4,339,Loyal
17097.0,954.42,8,459,Loyal
17100.0,971.74,2,800,Loyal
17101.0,1621.73,4,815,Loyal
17102.0,25.5,1,2,New
17105.0,665.78,2,693,Regular
17107.0,10797.48,6,4826,VIP
17109.0,881.29,6,588,Loyal
17110.0,163.29999999999998,1,50,New
17111.0,231.61,1,282,New
17114.0,801.12,8,215,Loyal
17115.0,837.5,3,372,Loyal
17117.0,116.19999999999999,1,68,New
17118.0,157.02,1,154,New
17119.0,606.91,2,334,Regular
17120.0,307.46,1,120,Regular
17122.0,138.32,1,80,New
17123.0,345.29999999999995,1,246,Regular
17124.0,294.24,1,129,New
17125.0,230.5,1,281,New
17126.0,989.45,5,780,Loyal
17128.0,157.09,1,76,New
17131.0,2463.17,5,983,VIP
17133.0,4892.240000000001,7,2730,VIP
17134.0,413.2,2,98,Regular
17135.0,1139.73,7,1224,Loyal
17138.0,380.5,1,126,Regular
17139.0,10650.77,12,5176,VIP
17140.0,454.12,1,296,Regular
17142.0,579.0,1,81,Regular
17144.0,984.57,2,483,Loyal
17146.0,749.78,3,212,Loyal
17147.0,1714.59,4,882,VIP
17148.0,124.88,1,82,New
17152.0,1689.5,3,517,VIP
17153.0,213.78,1,104,New
17154.0,329.34,1,490,Regular
17155.0,251.70000000000002,2,242,New
17157.0,319.0,2,172,Regular
17158.0,1266.97,3,778,Loyal
17159.0,1538.88,3,1111,Loyal
17160.0,3518.03,6,2856,VIP
17162.0,1715.46,10,1001,VIP
17163.0,293.1,2,66,New
17164.0,2467.35,7,1501,VIP
17165.0,158.68,1,100,New
17166.0,206.34,2,78,New
17169.0,835.78,2,526,Loyal
17171.0,224.91,1,185,New
17172.0,317.76,1,480,Regular
17173.0,3766.6,8,1122,VIP
17174.0,59.9,1,41,New
17175.0,1443.69,4,866,Loyal
17176.0,306.13,1,170,New
17179.0,711.79,3,290,Loyal
17180.0,783.97,4,670,Loyal
17181.0,239.92000000000002,2,241,New
17183.0,3347.31,6,1296,VIP
17186.0,144.0,2,200,New
17187.0,203.95,1,144,New
17188.0,2474.23,7,1328,VIP
17189.0,383.75,2,226,Regular
17190.0,444.74,2,161,Regular
17191.0,2093.68,7,1166,VIP
17193.0,1699.3000000000002,7,1254,VIP
17194.0,262.62,2,119,New
17197.0,1013.01,1,191,Loyal
17198.0,692.22,3,357,Loyal
17201.0,289.78,1,231,New
17203.0,3560.08,6,2846,VIP
17204.0,1564.56,4,646,Loyal
17205.0,384.08,1,884,Regular
17206.0,204.24,1,76,New
17211.0,2317.2200000000003,8,1323,VIP
17212.0,226.85,1,147,New
17213.0,2781.23,7,1176,VIP
17214.0,1059.1200000000001,6,272,Loyal
17217.0,113.5,1,24,New
17218.0,1951.97,10,955,VIP
17219.0,114.23,1,89,New
17220.0,3187.55,14,1897,VIP
17221.0,334.48,2,287,Regular
17222.0,328.65,1,122,Regular
17223.0,416.89,2,110,Regular
17226.0,393.49,1,406,Regular
17227.0,939.32,6,741,Loyal
17228.0,1906.09,8,1532,VIP
17229.0,318.76,2,185,Regular
17230.0,3638.41,8,1651,VIP
17231.0,3124.72,10,1724,VIP
17232.0,417.77,2,202,Regular
17233.0,190.88,1,131,New
17234.0,149.89000000000001,1,55,New
17235.0,550.06,2,224,Regular
17236.0,916.13,6,474,Loyal
17237.0,314.69,2,105,Regular
17238.0,3719.1,17,1807,VIP
17239.0,382.5,1,150,Regular
17242.0,1135.04,2,611,Loyal
17243.0,8540.05,26,3320,VIP
17244.0,954.9,1,616,Loyal
17245.0,171.45,1,75,New
17247.0,280.09000000000003,1,105,New
17248.0,318.65,1,213,Regular
17250.0,381.97,2,167,Regular
17251.0,269.83,1,108,New
17252.0,348.91,2,192,Regular
17253.0,178.26,1,43,New
17254.0,271.19,2,251,New
17255.0,291.48,2,227,New
17256.0,240.0,2,141,New
17259.0,581.23,2,388,Regular
17262.0,1253.3600000000001,5,367,Loyal
17263.0,63.440000000000005,1,36,New
17265.0,550.01,2,389,Regular
17266.0,296.58,3,153,New
17267.0,317.2,2,158,Regular
17268.0,763.64,4,844,Loyal
17272.0,2148.63,4,1778,VIP
17274.0,107.82,1,77,New
17277.0,1065.3500000000001,2,430,Loyal
17278.0,246.04,1,179,New
17279.0,187.82999999999998,1,48,New
17282.0,1685.46,3,1866,VIP
17284.0,1647.48,6,1362,Loyal
17286.0,151.37,1,117,New
17287.0,1049.06,7,556,Loyal
17288.0,1417.63,7,1201,Loyal
17289.0,931.02,3,513,Loyal
17290.0,513.01,2,397,Regular
17291.0,550.8000000000001,1,72,Regular
17293.0,1854.06,9,1135,VIP
17295.0,547.0,3,293,Regular
17297.0,128.18,1,65,New
17298.0,498.42,2,387,Regular
17299.0,656.61,4,668,Regular
17301.0,163.24,1,137,New
17302.0,1135.63,5,575,Loyal
17303.0,250.04,1,144,New
17306.0,8631.31,19,11491,VIP
17309.0,82.75,1,41,New
17311.0,1384.85,2,1005,Loyal
17312.0,644.3,3,372,Regular
17313.0,2328.84,1,1402,VIP
17314.0,2527.92,8,1896,VIP
17315.0,6281.23,38,3863,VIP
17317.0,2600.34,3,1146,VIP
17320.0,1200.6200000000001,3,634,Loyal
17321.0,657.16,2,364,Regular
17323.0,906.52,7,760,Loyal
17324.0,986.48,4,843,Loyal
17325.0,96.8,1,60,New
17329.0,523.11,2,142,Regular
17330.0,363.9,2,120,Regular
17331.0,175.2,1,16,New
17333.0,494.25,1,375,Regular
17334.0,307.02,2,315,Regular
17337.0,1981.06,4,1247,VIP
17338.0,6493.54,8,3059,VIP
17339.0,243.36,2,152,New
17340.0,12353.29,11,5967,VIP
17341.0,682.29,3,443,Loyal
17343.0,193.64,1,56,New
17344.0,157.62,1,65,New
17345.0,519.6899999999999,4,341,Regular
17346.0,2622.88,15,1617,VIP
17347.0,228.96,1,216,New
17348.0,1156.6,5,1398,Loyal
17349.0,98.25,1,102,New
17350.0,1281.32,4,770,Loyal
17351.0,587.15,3,113,Regular
17353.0,1740.0,2,1200,VIP
17354.0,1393.06,1,1006,Loyal
17356.0,178.22,1,166,New
17357.0,384.39,2,152,Regular
17358.0,360.81,2,190,Regular
17359.0,127.86,1,161,New
17360.0,568.24,3,328,Regular
17361.0,488.2,3,157,Regular
17362.0,312.23,2,191,Regular
17364.0,4462.68,11,2692,VIP
17365.0,4767.36,8,4749,VIP
17367.0,167.55,1,149,New
17368.0,1878.87,8,1377,VIP
17370.0,446.18,4,540,Regular
17371.0,418.4,3,151,Regular
17372.0,1337.18,8,747,Loyal
17373.0,646.92,4,408,Regular
17374.0,495.77,2,85,Regular
17375.0,400.1,3,367,Regular
17376.0,203.2,2,86,New
17377.0,4058.32,20,2038,VIP
17379.0,389.71999999999997,1,623,Regular
17381.0,20275.61,29,25649,VIP
17382.0,65.4,1,25,New
17383.0,193.39000000000001,1,148,New
17384.0,336.4,2,88,Regular
17385.0,256.11,1,197,New
17386.0,2686.42,6,1902,VIP
17387.0,746.81,2,522,Loyal
17388.0,1259.56,4,1068,Loyal
17389.0,31833.68,34,7612,VIP
17391.0,508.8,2,480,Regular
17392.0,417.27,2,277,Regular
17394.0,203.86999999999998,1,241,New
17396.0,7330.8,8,2005,VIP
17397.0,681.41,2,250,Loyal
17398.0,653.38,3,310,Regular
17400.0,2097.84,5,1088,VIP
17402.0,2633.85,13,701,VIP
17403.0,263.92,1,111,New
17404.0,31906.82,15,32748,VIP
17405.0,1031.41,3,726,Loyal
17406.0,2184.42,3,780,VIP
17408.0,32.65,1,3,New
17409.0,771.85,2,105,Loyal
17410.0,1214.72,5,616,Loyal
17411.0,778.94,3,306,Loyal
17412.0,1258.06,7,738,Loyal
17414.0,778.0,2,2100,Loyal
17415.0,507.84,1,114,Regular
17416.0,6893.42,7,4302,VIP
17418.0,463.46000000000004,2,289,Regular
17419.0,4226.57,12,1876,VIP
17420.0,598.83,3,265,Regular
17422.0,1979.37,6,2253,VIP
17423.0,698.41,2,459,Loyal
17425.0,759.17,2,407,Loyal
17426.0,5037.26,6,3094,VIP
17427.0,100.8,1,34,New
17428.0,17256.85,28,9474,VIP
17429.0,524.9200000000001,3,624,Regular
17430.0,265.76,2,190,New
17431.0,403.3,1,292,Regular
17432.0,365.76,2,207,Regular
17433.0,303.15999999999997,1,185,New
17434.0,2373.82,7,1693,VIP
17436.0,216.29999999999998,2,90,New
17438.0,388.45000000000005,1,103,Regular
17440.0,186.42000000000002,3,246,New
17442.0,2248.56,6,1496,VIP
17443.0,534.24,1,504,Regular
17444.0,2940.04,3,2119,VIP
17446.0,120.9,2,198,New
17447.0,541.53,2,443,Regular
17449.0,2519.21,7,1121,VIP
17450.0,194390.79,46,69973,VIP
17451.0,1721.4,7,1203,VIP
17453.0,486.71999999999997,2,219,Regular
17454.0,517.53,4,243,Regular
17455.0,131.7,1,66,New
17456.0,249.86,1,222,New
17457.0,1737.7,5,826,VIP
17458.0,316.5,1,170,Regular
17459.0,657.3,2,537,Regular
17460.0,622.4300000000001,6,236,Regular
17461.0,735.82,3,770,Loyal
17462.0,675.69,2,227,Loyal
17463.0,1875.86,5,1086,VIP
17464.0,289.96000000000004,1,220,New
17466.0,763.28,2,306,Loyal
17468.0,137.0,2,116,New
17469.0,1870.97,5,787,VIP
17470.0,1125.07,5,1675,Loyal
17472.0,697.54,3,455,Loyal
17475.0,194.37,1,178,New
17480.0,511.82,1,338,Regular
17481.0,1255.59,4,1061,Loyal
17483.0,414.04,3,191,Regular
17486.0,396.87,1,191,Regular
17489.0,376.64,2,428,Regular
17490.0,2092.32,7,1134,VIP
17491.0,3558.87,10,2013,VIP
17492.0,374.57,1,155,Regular
17495.0,497.56,2,229,Regular
17496.0,271.05,1,79,New
17498.0,272.22,1,394,New
17499.0,622.88,1,711,Regular
17500.0,1138.0,3,17,Loyal
17501.0,288.6,2,160,New
17502.0,689.1,4,376,Loyal
17503.0,558.96,2,486,Regular
17504.0,2997.0299999999997,9,1664,VIP
17505.0,1145.84,2,556,Loyal
17506.0,302.2,1,139,New
17507.0,605.58,2,359,Regular
17508.0,387.31,1,289,Regular
17509.0,6083.64,8,3512,VIP
17510.0,308.48,1,214,Regular
17511.0,91062.38,31,64549,VIP
17512.0,2924.9900000000002,10,2753,VIP
17513.0,513.2,1,254,Regular
17514.0,208.65,1,135,New
17515.0,639.02,4,243,Regular
17516.0,764.88,5,414,Loyal
17517.0,153.94,1,102,New
17519.0,1844.02,6,1236,VIP
17520.0,546.81,1,365,Regular
17521.0,723.2099999999999,3,519,Loyal
17522.0,1070.71,5,1034,Loyal
17523.0,652.74,4,872,Regular
17524.0,145.0,1,90,New
17525.0,422.70000000000005,1,82,Regular
17526.0,1195.8999999999999,4,310,Loyal
17527.0,939.37,4,488,Loyal
17528.0,3628.5,8,2138,VIP
17530.0,2367.12,10,1514,VIP
17531.0,296.7,1,136,New
17534.0,223.36,1,103,New
17535.0,164.4,1,136,New
17536.0,76.5,1,6,New
17537.0,887.67,2,699,Loyal
17538.0,98.42,1,134,New
17540.0,578.9,2,194,Regular
17542.0,170.75,1,134,New
17545.0,642.32,3,337,Regular
17548.0,103.3,1,58,New
17549.0,148.86,2,210,New
17550.0,267.16,3,86,New
17551.0,290.34,1,142,New
17552.0,930.41,4,719,Loyal
17553.0,1487.6,1,1048,Loyal
17554.0,1952.45,5,1763,VIP
17555.0,480.31,2,348,Regular
17556.0,157.9,1,101,New
17557.0,541.46,3,306,Regular
17560.0,854.95,4,635,Loyal
17561.0,165.12,1,144,New
17562.0,1122.38,7,817,Loyal
17564.0,454.01,3,146,Regular
17566.0,869.77,2,497,Loyal
17567.0,4331.48,8,2632,VIP
17569.0,344.14,1,159,Regular
17571.0,1425.67,4,876,Loyal
17572.0,226.75000000000003,4,95,New
17573.0,380.6,3,308,Regular
17574.0,185.65,1,77,New
17576.0,3564.83,19,1967,VIP
17578.0,143.45999999999998,1,138,New
17579.0,448.90000000000003,3,258,Regular
17580.0,215.72,3,88,New
17581.0,11025.24,25,5915,VIP
17582.0,175.27,1,123,New
17584.0,1242.3,2,458,Loyal
17585.0,1116.68,4,1650,Loyal
17588.0,1240.2,3,676,Loyal
17589.0,2404.17,4,1631,VIP
17590.0,1468.02,3,822,Loyal
17591.0,2203.67,7,1000,VIP
17593.0,3923.86,5,3089,VIP
17594.0,993.18,2,550,Loyal
17595.0,386.69,2,228,Regular
17596.0,2806.69,7,4376,VIP
17597.0,2044.3700000000001,1,1176,VIP
17600.0,161.67000000000002,1,144,New
17601.0,116.00999999999999,1,103,New
17602.0,5054.42,6,4116,VIP
17603.0,394.72,1,74,Regular
17604.0,309.36,2,169,Regular
17608.0,191.99,2,229,New
17609.0,1105.78,5,719,Loyal
17611.0,3961.12,15,2550,VIP
17612.0,2048.45,6,1808,VIP
17613.0,4544.55,14,2490,VIP
17614.0,386.32,1,235,Regular
17615.0,329.6,3,140,Regular
17616.0,571.1999999999999,3,224,Regular
17618.0,930.28,3,319,Loyal
17619.0,214.37,1,124,New
17620.0,81.44,1,60,New
17621.0,1379.9,3,514,Loyal
17623.0,527.0500000000001,1,265,Regular
17624.0,843.48,2,554,Loyal
17625.0,2020.4,4,1180,VIP
17628.0,75.75,1,79,New
17629.0,1814.12,8,1629,VIP
17630.0,503.59999999999997,2,158,Regular
17631.0,528.33,3,334,Regular
17633.0,1324.84,4,644,Loyal
17634.0,2358.59,9,838,VIP
17636.0,285.56,1,182,New
17637.0,547.0600000000001,2,280,Regular
17639.0,108.5,1,49,New
17640.0,621.66,1,250,Regular
17642.0,712.29,2,474,Loyal
17643.0,101.55,1,71,New
17644.0,2895.64,11,1793,VIP
17646.0,1008.39,3,323,Loyal
17647.0,133.06,1,30,New
17648.0,1797.5,4,487,VIP
17649.0,868.49,1,399,Loyal
17650.0,166.08,1,150,New
17651.0,3945.0,10,3112,VIP
17652.0,4867.72,12,2509,VIP
17653.0,1207.56,4,1409,Loyal
17654.0,117.55,1,41,New
17655.0,2638.94,7,1116,VIP
17656.0,1674.69,5,1399,VIP
17658.0,595.42,2,616,Regular
17659.0,2999.46,12,1525,VIP
17660.0,178.75,1,121,New
17663.0,1802.91,7,797,VIP
17664.0,604.64,2,604,Regular
17666.0,728.16,2,596,Loyal
17667.0,2055.51,5,1033,VIP
17668.0,347.75,2,93,Regular
17669.0,3406.7200000000003,7,1916,VIP
17670.0,205.7,1,110,New
17671.0,1572.71,4,772,Loyal
17672.0,3178.17,2,1690,VIP
17673.0,1594.97,6,1462,Loyal
17674.0,551.04,2,672,Regular
17675.0,20374.28,31,8360,VIP
17676.0,1371.18,6,922,Loyal
17677.0,16345.38,30,9772,VIP
17678.0,298.11,1,207,New
17679.0,1992.1100000000001,2,729,VIP
17680.0,184.4,1,96,New
17682.0,2474.33,6,1367,VIP
17684.0,239.41,1,145,New
17685.0,3155.83,7,1907,VIP
17686.0,5739.46,7,2478,VIP
